,date,city,precipitation
747,2022-01-17,SEA,0.0075
748,2022-01-18,SEA,0.0225
749,2022-01-19,SEA,0.044
750,2022-01-20,SEA,0.09833333333333333
751,2022-01-21,SEA,0.14250000000000002
752,2022-01-22,SEA,0.004
753,2022-01-23,SEA,0.0
754,2022-01-24,SEA,0.0
755,2022-01-25,SEA,0.0
756,2022-01-26,SEA,0.0
757,2022-01-27,SEA,0.0
758,2022-01-28,SEA,0.0
759,2022-01-29,SEA,0.0
760,2022-01-30,SEA,0.06000000000000001
761,2022-01-31,SEA,0.23399999999999999
762,2022-02-01,SEA,0.01
763,2022-02-02,SEA,0.04
764,2022-02-03,SEA,0.08666666666666667
765,2022-02-04,SEA,0.035
766,2022-02-05,SEA,0.018
767,2022-02-06,SEA,0.0025
768,2022-02-07,SEA,0.0
769,2022-02-08,SEA,0.0075
770,2022-02-09,SEA,0.008333333333333333
771,2022-02-10,SEA,0.021666666666666667
772,2022-02-11,SEA,0.0175
773,2022-02-12,SEA,0.0
774,2022-02-13,SEA,0.0
775,2022-02-14,SEA,0.05857142857142857
776,2022-02-15,SEA,0.06999999999999999
777,2022-02-16,SEA,0.006666666666666667
778,2022-02-17,SEA,0.0
779,2022-02-18,SEA,0.0
780,2022-02-19,SEA,0.012857142857142857
781,2022-02-20,SEA,0.12142857142857144
782,2022-02-21,SEA,0.19142857142857145
783,2022-02-22,SEA,0.03142857142857143
784,2022-02-23,SEA,0.0
785,2022-02-24,SEA,0.005714285714285714
786,2022-02-25,SEA,0.0
787,2022-02-26,SEA,0.072
788,2022-02-27,SEA,0.6714285714285715
789,2022-02-28,SEA,1.937142857142857
790,2022-03-01,SEA,0.7771428571428572
791,2022-03-02,SEA,0.05833333333333333
792,2022-03-03,SEA,0.24833333333333332
793,2022-03-04,SEA,0.045
794,2022-03-05,SEA,0.03333333333333333
795,2022-03-06,SEA,0.0
796,2022-03-07,SEA,0.0
797,2022-03-08,SEA,0.096
798,2022-03-09,SEA,0.025
799,2022-03-10,SEA,0.0
800,2022-03-11,SEA,0.004
801,2022-03-12,SEA,0.004
802,2022-03-13,SEA,0.092
803,2022-03-14,SEA,0.18
804,2022-03-15,SEA,0.39
805,2022-03-16,SEA,0.05600000000000001
806,2022-03-17,SEA,0.005
807,2022-03-18,SEA,0.1325
808,2022-03-19,SEA,0.47
809,2022-03-20,SEA,0.19666666666666666
810,2022-03-21,SEA,0.36000000000000004
811,2022-03-22,SEA,0.14333333333333334
812,2022-03-23,SEA,0.035
813,2022-03-24,SEA,0.25333333333333335
814,2022-03-25,SEA,0.0
815,2022-03-26,SEA,0.007500000000000001
816,2022-03-27,SEA,0.03
817,2022-03-28,SEA,0.0
818,2022-03-29,SEA,0.006
819,2022-03-30,SEA,0.0
820,2022-03-31,SEA,0.21750000000000003
821,2022-04-01,SEA,0.01
822,2022-04-02,SEA,0.092
823,2022-04-03,SEA,0.0625
824,2022-04-04,SEA,0.8400000000000001
825,2022-04-05,SEA,0.08499999999999999
826,2022-04-06,SEA,0.0025
827,2022-04-07,SEA,0.0
828,2022-04-08,SEA,0.064
829,2022-04-09,SEA,0.095
830,2022-04-10,SEA,0.302
831,2022-04-11,SEA,0.036666666666666674
832,2022-04-12,SEA,0.004
833,2022-04-13,SEA,0.011666666666666667
834,2022-04-14,SEA,0.028000000000000004
835,2022-04-15,SEA,0.052000000000000005
836,2022-04-16,SEA,0.002
837,2022-04-17,SEA,0.037500000000000006
838,2022-04-18,SEA,0.10166666666666667
839,2022-04-19,SEA,0.29833333333333334
840,2022-04-20,SEA,0.024
841,2022-04-21,SEA,0.188
842,2022-04-22,SEA,0.1975
843,2022-04-23,SEA,0.008
844,2022-04-24,SEA,0.0
845,2022-04-25,SEA,0.16166666666666665
846,2022-04-26,SEA,0.022857142857142857
847,2022-04-27,SEA,0.03571428571428571
848,2022-04-28,SEA,0.04
849,2022-04-29,SEA,0.04
850,2022-04-30,SEA,0.36999999999999994
851,2022-05-01,SEA,0.028000000000000004
852,2022-05-02,SEA,0.3516666666666666
853,2022-05-03,SEA,0.11333333333333334
854,2022-05-04,SEA,0.008333333333333333
855,2022-05-05,SEA,0.04833333333333334
856,2022-05-06,SEA,0.4283333333333333
857,2022-05-07,SEA,0.515
858,2022-05-08,SEA,0.02666666666666667
859,2022-05-09,SEA,0.018
860,2022-05-10,SEA,0.011666666666666667
861,2022-05-11,SEA,0.03
862,2022-05-12,SEA,0.09
863,2022-05-13,SEA,0.36
864,2022-05-14,SEA,0.09500000000000001
865,2022-05-15,SEA,0.2
866,2022-05-16,SEA,0.47400000000000003
867,2022-05-17,SEA,0.006666666666666667
868,2022-05-18,SEA,0.21166666666666667
869,2022-05-19,SEA,0.10833333333333334
870,2022-05-20,SEA,0.0025
871,2022-05-21,SEA,0.0
872,2022-05-22,SEA,0.0
873,2022-05-23,SEA,0.0
874,2022-05-24,SEA,0.0
875,2022-05-25,SEA,0.02666666666666667
876,2022-05-26,SEA,0.06
877,2022-05-27,SEA,0.18666666666666668
878,2022-05-28,SEA,0.043333333333333335
879,2022-05-29,SEA,0.43999999999999995
880,2022-05-30,SEA,0.4033333333333333
881,2022-05-31,SEA,0.02
882,2022-06-01,SEA,0.0
883,2022-06-02,SEA,0.0475
884,2022-06-03,SEA,0.268
885,2022-06-04,SEA,0.18
886,2022-06-05,SEA,0.8850000000000001
887,2022-06-06,SEA,0.1742857142857143
888,2022-06-07,SEA,0.0025
889,2022-06-08,SEA,0.006666666666666667
890,2022-06-09,SEA,0.312
891,2022-06-10,SEA,0.958
892,2022-06-11,SEA,0.11200000000000002
893,2022-06-12,SEA,0.03666666666666667
894,2022-06-13,SEA,0.085
895,2022-06-14,SEA,0.14666666666666667
896,2022-06-15,SEA,0.0
897,2022-06-16,SEA,0.022
898,2022-06-17,SEA,0.042
899,2022-06-18,SEA,0.115
900,2022-06-19,SEA,0.04
901,2022-06-20,SEA,0.0
902,2022-06-21,SEA,0.0
903,2022-06-22,SEA,0.02
904,2022-06-23,SEA,0.016
905,2022-06-24,SEA,0.0
906,2022-06-25,SEA,0.0
907,2022-06-26,SEA,0.0
908,2022-06-27,SEA,0.0
909,2022-06-28,SEA,0.0
910,2022-06-29,SEA,0.0
911,2022-06-30,SEA,0.0
912,2022-07-01,SEA,0.0
913,2022-07-02,SEA,0.0
914,2022-07-03,SEA,0.03
915,2022-07-04,SEA,0.086
916,2022-07-05,SEA,0.0125
917,2022-07-06,SEA,0.05800000000000001
918,2022-07-07,SEA,0.0325
919,2022-07-08,SEA,0.004
920,2022-07-09,SEA,0.0
921,2022-07-10,SEA,0.0
922,2022-07-11,SEA,0.0
923,2022-07-12,SEA,0.0
924,2022-07-13,SEA,0.0
925,2022-07-14,SEA,0.0
926,2022-07-15,SEA,0.0
927,2022-07-16,SEA,0.0
928,2022-07-17,SEA,0.002
929,2022-07-18,SEA,0.02
930,2022-07-19,SEA,0.0
931,2022-07-20,SEA,0.0
932,2022-07-21,SEA,0.0
933,2022-07-22,SEA,0.0
934,2022-07-23,SEA,0.0
935,2022-07-24,SEA,0.0
936,2022-07-25,SEA,0.0
937,2022-07-26,SEA,0.0
938,2022-07-27,SEA,0.0
939,2022-07-28,SEA,0.0
940,2022-07-29,SEA,0.0
941,2022-07-30,SEA,0.0
942,2022-07-31,SEA,0.0
943,2022-08-01,SEA,0.004
944,2022-08-02,SEA,0.0
945,2022-08-03,SEA,0.0
946,2022-08-04,SEA,0.0
947,2022-08-05,SEA,0.037500000000000006
948,2022-08-06,SEA,0.0
949,2022-08-07,SEA,0.0
950,2022-08-08,SEA,0.0
951,2022-08-09,SEA,0.004
952,2022-08-10,SEA,0.01
953,2022-08-11,SEA,0.0275
954,2022-08-12,SEA,0.0
955,2022-08-13,SEA,0.0
956,2022-08-14,SEA,0.0
957,2022-08-15,SEA,0.0
958,2022-08-16,SEA,0.0
959,2022-08-17,SEA,0.0
960,2022-08-18,SEA,0.0
961,2022-08-19,SEA,0.01
962,2022-08-20,SEA,0.0275
963,2022-08-21,SEA,0.0
964,2022-08-22,SEA,0.0
965,2022-08-23,SEA,0.0
966,2022-08-24,SEA,0.0
967,2022-08-25,SEA,0.0
968,2022-08-26,SEA,0.0
969,2022-08-27,SEA,0.015000000000000001
970,2022-08-28,SEA,0.0075
971,2022-08-29,SEA,0.0
972,2022-08-30,SEA,0.0
973,2022-08-31,SEA,0.0
974,2022-09-01,SEA,0.0
975,2022-09-02,SEA,0.0
976,2022-09-03,SEA,0.035
977,2022-09-04,SEA,0.0275
978,2022-09-05,SEA,0.023333333333333334
979,2022-09-06,SEA,0.0
980,2022-09-07,SEA,0.0
981,2022-09-08,SEA,0.0
982,2022-09-09,SEA,0.0
983,2022-09-10,SEA,0.0
984,2022-09-11,SEA,0.0
985,2022-09-12,SEA,0.0
986,2022-09-13,SEA,0.0
987,2022-09-14,SEA,0.0
988,2022-09-15,SEA,0.0
989,2022-09-16,SEA,0.03
990,2022-09-17,SEA,0.014000000000000002
991,2022-09-18,SEA,0.0
992,2022-09-19,SEA,0.0
993,2022-09-20,SEA,0.0
994,2022-09-21,SEA,0.0
995,2022-09-22,SEA,0.0
996,2022-09-23,SEA,0.0
997,2022-09-24,SEA,0.0
998,2022-09-25,SEA,0.0
999,2022-09-26,SEA,0.0
1000,2022-09-27,SEA,0.0
1001,2022-09-28,SEA,0.0
1002,2022-09-29,SEA,0.02666666666666667
1003,2022-09-30,SEA,0.0
1004,2022-10-01,SEA,0.0
1005,2022-10-02,SEA,0.0
1006,2022-10-03,SEA,0.0
1007,2022-10-04,SEA,0.0
1008,2022-10-05,SEA,0.0025
1009,2022-10-06,SEA,0.0
1010,2022-10-07,SEA,0.0
1011,2022-10-08,SEA,0.0
1012,2022-10-09,SEA,0.0
1013,2022-10-10,SEA,0.0025
1014,2022-10-11,SEA,0.0
1015,2022-10-12,SEA,0.0
1016,2022-10-13,SEA,0.0
1017,2022-10-14,SEA,0.0
1018,2022-10-15,SEA,0.0
1019,2022-10-16,SEA,0.0
1020,2022-10-17,SEA,0.0
1021,2022-10-18,SEA,0.0
1022,2022-10-19,SEA,0.0
1023,2022-10-20,SEA,0.0
1024,2022-10-21,SEA,0.10333333333333333
1025,2022-10-22,SEA,0.4175
1026,2022-10-23,SEA,0.21200000000000002
1027,2022-10-24,SEA,0.10500000000000001
1028,2022-10-25,SEA,0.13799999999999998
1029,2022-10-26,SEA,0.28
1030,2022-10-27,SEA,0.0075
1031,2022-10-28,SEA,0.45600000000000007
1032,2022-10-29,SEA,0.028000000000000004
1033,2022-10-30,SEA,0.025
1034,2022-10-31,SEA,0.7916666666666666
1035,2022-11-01,SEA,0.039999999999999994
1036,2022-11-02,SEA,0.252
1037,2022-11-03,SEA,0.125
1038,2022-11-04,SEA,0.402
1039,2022-11-05,SEA,0.016
1040,2022-11-06,SEA,0.8925
1041,2022-11-07,SEA,0.252
1042,2022-11-08,SEA,0.296
1043,2022-11-09,SEA,0.005
1044,2022-11-10,SEA,0.0
1045,2022-11-11,SEA,0.0
1046,2022-11-12,SEA,0.0
1047,2022-11-13,SEA,0.0
1048,2022-11-14,SEA,0.0
1049,2022-11-15,SEA,0.0
1050,2022-11-16,SEA,0.0
1051,2022-11-17,SEA,0.0
1052,2022-11-18,SEA,0.0
1053,2022-11-19,SEA,0.0
1054,2022-11-20,SEA,0.0
1055,2022-11-21,SEA,0.002
1056,2022-11-22,SEA,0.325
1057,2022-11-23,SEA,0.7483333333333334
1058,2022-11-24,SEA,0.0025
1059,2022-11-25,SEA,0.16333333333333333
1060,2022-11-26,SEA,0.5549999999999999
1061,2022-11-27,SEA,0.20500000000000002
1062,2022-11-28,SEA,0.07666666666666667
1063,2022-11-29,SEA,0.022
1064,2022-11-30,SEA,1.2
1065,2022-12-01,SEA,0.048
1066,2022-12-02,SEA,0.01
1067,2022-12-03,SEA,0.606
1068,2022-12-04,SEA,0.064
1069,2022-12-05,SEA,0.128
1070,2022-12-06,SEA,0.018
1071,2022-12-07,SEA,0.03
1072,2022-12-08,SEA,0.198
1073,2022-12-09,SEA,0.065
1074,2022-12-10,SEA,0.844
1075,2022-12-11,SEA,0.256
1076,2022-12-12,SEA,0.092
1077,2022-12-13,SEA,0.018
1078,2022-12-14,SEA,0.004
1079,2022-12-15,SEA,0.0
1080,2022-12-16,SEA,0.0
1081,2022-12-17,SEA,0.05000000000000001
1082,2022-12-18,SEA,0.0475
1083,2022-12-19,SEA,0.07333333333333335
1084,2022-12-20,SEA,0.42
1085,2022-12-21,SEA,0.1875
1086,2022-12-22,SEA,0.01
1087,2022-12-23,SEA,0.22999999999999998
1088,2022-12-24,SEA,0.85
1089,2022-12-25,SEA,0.7399999999999999
1090,2022-12-26,SEA,1.53
1091,2022-12-27,SEA,0.5866666666666667
1092,2022-12-28,SEA,0.38000000000000006
1093,2022-12-29,SEA,0.10999999999999999
1094,2022-12-30,SEA,0.6166666666666667
1095,2022-12-31,SEA,0.15000000000000002
1096,2023-01-01,SEA,0.016666666666666666
1097,2023-01-02,SEA,0.0033333333333333335
1098,2023-01-03,SEA,0.0
1099,2023-01-04,SEA,0.007500000000000001
1100,2023-01-05,SEA,0.0275
1101,2023-01-06,SEA,0.06333333333333334
1102,2023-01-07,SEA,0.2866666666666667
1103,2023-01-08,SEA,0.2733333333333334
1104,2023-01-09,SEA,0.3275
1105,2023-01-10,SEA,0.5775
1106,2023-01-11,SEA,0.046
1107,2023-01-12,SEA,0.4640000000000001
1108,2023-01-13,SEA,0.518
1109,2023-01-14,SEA,0.2175
1110,2023-01-15,SEA,0.15
1111,2023-01-16,SEA,0.2525
1112,2023-01-17,SEA,0.0225
1113,2023-01-18,SEA,0.1725
1114,2023-01-19,SEA,0.205
1115,2023-01-20,SEA,0.0
1116,2023-01-21,SEA,0.049999999999999996
1117,2023-01-22,SEA,0.24
1118,2023-01-23,SEA,0.0033333333333333335
1119,2023-01-24,SEA,0.0
1120,2023-01-25,SEA,0.0325
1121,2023-01-26,SEA,0.0075
1122,2023-01-27,SEA,0.1675
1123,2023-01-28,SEA,0.08333333333333333
1124,2023-01-29,SEA,0.0
1125,2023-01-30,SEA,0.0
1126,2023-01-31,SEA,0.0
1127,2023-02-01,SEA,0.0
1128,2023-02-02,SEA,0.0
1129,2023-02-03,SEA,0.06999999999999999
1130,2023-02-04,SEA,0.33
1131,2023-02-05,SEA,0.08666666666666667
1132,2023-02-06,SEA,0.125
1133,2023-02-07,SEA,0.18000000000000002
1134,2023-02-08,SEA,0.095
1135,2023-02-09,SEA,0.03
1136,2023-02-10,SEA,0.04
1137,2023-02-11,SEA,0.0
1138,2023-02-12,SEA,0.0033333333333333335
1139,2023-02-13,SEA,0.09
1140,2023-02-14,SEA,0.1975
1141,2023-02-15,SEA,0.0
1142,2023-02-16,SEA,0.0
1143,2023-02-17,SEA,0.25
1144,2023-02-18,SEA,0.08333333333333333
1145,2023-02-19,SEA,0.06333333333333334
1146,2023-02-20,SEA,0.2725
1147,2023-02-21,SEA,0.06999999999999999
1148,2023-02-22,SEA,0.33499999999999996
1149,2023-02-23,SEA,0.022
1150,2023-02-24,SEA,0.0
1151,2023-02-25,SEA,0.006666666666666667
1152,2023-02-26,SEA,0.315
1153,2023-02-27,SEA,0.04
1154,2023-02-28,SEA,0.22199999999999998
1155,2023-03-01,SEA,0.02666666666666667
1156,2023-03-02,SEA,0.155
1157,2023-03-03,SEA,0.0825
1158,2023-03-04,SEA,0.48750000000000004
1159,2023-03-05,SEA,0.1366666666666667
1160,2023-03-06,SEA,0.1775
1161,2023-03-07,SEA,0.006666666666666667
1162,2023-03-08,SEA,0.0033333333333333335
1163,2023-03-09,SEA,0.049999999999999996
1164,2023-03-10,SEA,0.185
1165,2023-03-11,SEA,0.03
1166,2023-03-12,SEA,0.0
1167,2023-03-13,SEA,0.7933333333333333
1168,2023-03-14,SEA,0.04
1169,2023-03-15,SEA,0.008
1170,2023-03-16,SEA,0.005
1171,2023-03-17,SEA,0.005
1172,2023-03-18,SEA,0.0
1173,2023-03-19,SEA,0.0
1174,2023-03-20,SEA,0.134
1175,2023-03-21,SEA,0.034
1176,2023-03-22,SEA,0.0075
1177,2023-03-23,SEA,0.01
1178,2023-03-24,SEA,0.02
1179,2023-03-25,SEA,0.3075
1180,2023-03-26,SEA,0.005
1181,2023-03-27,SEA,0.0
1182,2023-03-28,SEA,0.0
1183,2023-03-29,SEA,0.0
1184,2023-03-30,SEA,0.0
1185,2023-03-31,SEA,0.1
1186,2023-04-01,SEA,0.26333333333333336
1187,2023-04-02,SEA,0.1125
1188,2023-04-03,SEA,0.27
1189,2023-04-04,SEA,0.07250000000000001
1190,2023-04-05,SEA,0.0
1191,2023-04-06,SEA,0.126
1192,2023-04-07,SEA,0.5266666666666667
1193,2023-04-08,SEA,0.038
1194,2023-04-09,SEA,0.22200000000000003
1195,2023-04-10,SEA,0.454
1196,2023-04-11,SEA,0.458
1197,2023-04-12,SEA,0.008
1198,2023-04-13,SEA,0.0
1199,2023-04-14,SEA,0.0
1200,2023-04-15,SEA,0.006666666666666667
1201,2023-04-16,SEA,0.13333333333333333
1202,2023-04-17,SEA,0.22999999999999998
1203,2023-04-18,SEA,0.182
1204,2023-04-19,SEA,0.042
1205,2023-04-20,SEA,0.0875
1206,2023-04-21,SEA,0.27
1207,2023-04-22,SEA,0.0425
1208,2023-04-23,SEA,0.35250000000000004
1209,2023-04-24,SEA,0.12666666666666668
1210,2023-04-25,SEA,0.0075
1211,2023-04-26,SEA,0.0
1212,2023-04-27,SEA,0.0
1213,2023-04-28,SEA,0.0
1214,2023-04-29,SEA,0.0
1215,2023-04-30,SEA,0.0
1216,2023-05-01,SEA,0.006666666666666667
1217,2023-05-02,SEA,0.034
1218,2023-05-03,SEA,0.0
1219,2023-05-04,SEA,0.022
1220,2023-05-05,SEA,0.38
1221,2023-05-06,SEA,0.43
1222,2023-05-07,SEA,0.0475
1223,2023-05-08,SEA,0.0033333333333333335
1224,2023-05-09,SEA,0.005
1225,2023-05-10,SEA,0.0
1226,2023-05-11,SEA,0.0
1227,2023-05-12,SEA,0.0
1228,2023-05-13,SEA,0.0
1229,2023-05-14,SEA,0.0
1230,2023-05-15,SEA,0.0
1231,2023-05-16,SEA,0.024999999999999998
1232,2023-05-17,SEA,0.0
1233,2023-05-18,SEA,0.0
1234,2023-05-19,SEA,0.0
1235,2023-05-20,SEA,0.0033333333333333335
1236,2023-05-21,SEA,0.0
1237,2023-05-22,SEA,0.1
1238,2023-05-23,SEA,0.0025
1239,2023-05-24,SEA,0.0
1240,2023-05-25,SEA,0.0
1241,2023-05-26,SEA,0.0
1242,2023-05-27,SEA,0.0
1243,2023-05-28,SEA,0.0
1244,2023-05-29,SEA,0.0
1245,2023-05-30,SEA,0.0
1246,2023-05-31,SEA,0.0
1247,2023-06-01,SEA,0.0
1248,2023-06-02,SEA,0.0
1249,2023-06-03,SEA,0.0
1250,2023-06-04,SEA,0.0
1251,2023-06-05,SEA,0.0
1252,2023-06-06,SEA,0.0
1253,2023-06-07,SEA,0.0
1254,2023-06-08,SEA,0.0
1255,2023-06-09,SEA,0.075
1256,2023-06-10,SEA,0.31
1257,2023-06-11,SEA,0.045
1258,2023-06-12,SEA,0.0
1259,2023-06-13,SEA,0.0
1260,2023-06-14,SEA,0.005
1261,2023-06-15,SEA,0.0
1262,2023-06-16,SEA,0.065
1263,2023-06-17,SEA,0.2233333333333333
1264,2023-06-18,SEA,0.11666666666666665
1265,2023-06-19,SEA,0.18999999999999997
1266,2023-06-20,SEA,0.31666666666666665
1267,2023-06-21,SEA,0.05333333333333334
1268,2023-06-22,SEA,0.0
1269,2023-06-23,SEA,0.0
1270,2023-06-24,SEA,0.0
1271,2023-06-25,SEA,0.0
1272,2023-06-26,SEA,0.0
1273,2023-06-27,SEA,0.0
1274,2023-06-28,SEA,0.0
1275,2023-06-29,SEA,0.0
1276,2023-06-30,SEA,0.0
1277,2023-07-01,SEA,0.0
1278,2023-07-02,SEA,0.0
1279,2023-07-03,SEA,0.0
1280,2023-07-04,SEA,0.0
1281,2023-07-05,SEA,0.0
1282,2023-07-06,SEA,0.0
1283,2023-07-07,SEA,0.0
1284,2023-07-08,SEA,0.0
1285,2023-07-09,SEA,0.0
1286,2023-07-10,SEA,0.0
1287,2023-07-11,SEA,0.0
1288,2023-07-12,SEA,0.0
1289,2023-07-13,SEA,0.0
1290,2023-07-14,SEA,0.0
1291,2023-07-15,SEA,0.0
1292,2023-07-16,SEA,0.0
1293,2023-07-17,SEA,0.0
1294,2023-07-18,SEA,0.0
1295,2023-07-19,SEA,0.0
1296,2023-07-20,SEA,0.0
1297,2023-07-21,SEA,0.0
1298,2023-07-22,SEA,0.0
1299,2023-07-23,SEA,0.0
1300,2023-07-24,SEA,0.03
1301,2023-07-25,SEA,0.08
1302,2023-07-26,SEA,0.0
1303,2023-07-27,SEA,0.0
1304,2023-07-28,SEA,0.0
1305,2023-07-29,SEA,0.0
1306,2023-07-30,SEA,0.0
1307,2023-07-31,SEA,0.0
1308,2023-08-01,SEA,0.0
1309,2023-08-02,SEA,0.0
1310,2023-08-03,SEA,0.0
1311,2023-08-04,SEA,0.0
1312,2023-08-05,SEA,0.006666666666666667
1313,2023-08-06,SEA,0.006666666666666667
1314,2023-08-07,SEA,0.043333333333333335
1315,2023-08-08,SEA,0.03
1316,2023-08-09,SEA,0.01
1317,2023-08-10,SEA,0.02
1318,2023-08-11,SEA,0.0
1319,2023-08-12,SEA,0.0
1320,2023-08-13,SEA,0.0
1321,2023-08-14,SEA,0.0
1322,2023-08-15,SEA,0.0
1323,2023-08-16,SEA,0.0
1324,2023-08-17,SEA,0.0
1325,2023-08-18,SEA,0.0
1326,2023-08-19,SEA,0.0
1327,2023-08-20,SEA,0.0
1328,2023-08-21,SEA,0.0
1329,2023-08-22,SEA,0.006666666666666667
1330,2023-08-23,SEA,0.055
1331,2023-08-24,SEA,0.0
1332,2023-08-25,SEA,0.006666666666666667
1333,2023-08-26,SEA,0.0033333333333333335
1334,2023-08-27,SEA,0.0
1335,2023-08-28,SEA,0.0
1336,2023-08-29,SEA,0.03
1337,2023-08-30,SEA,0.14750000000000002
1338,2023-08-31,SEA,0.023333333333333334
1339,2023-09-01,SEA,0.006666666666666667
1340,2023-09-02,SEA,0.0
1341,2023-09-03,SEA,0.02
1342,2023-09-04,SEA,0.04
1343,2023-09-05,SEA,0.013333333333333334
1344,2023-09-06,SEA,0.0
1345,2023-09-07,SEA,0.0
1346,2023-09-08,SEA,0.0
1347,2023-09-09,SEA,0.0
1348,2023-09-10,SEA,0.0
1349,2023-09-11,SEA,0.0
1350,2023-09-12,SEA,0.016666666666666666
1351,2023-09-13,SEA,0.0325
1352,2023-09-14,SEA,0.0
1353,2023-09-15,SEA,0.0
1354,2023-09-16,SEA,0.0
1355,2023-09-17,SEA,0.0
1356,2023-09-18,SEA,0.0975
1357,2023-09-19,SEA,0.0
1358,2023-09-20,SEA,0.5175
1359,2023-09-21,SEA,0.013333333333333334
1360,2023-09-22,SEA,0.0
1361,2023-09-23,SEA,0.0375
1362,2023-09-24,SEA,0.186
1363,2023-09-25,SEA,0.8560000000000001
1364,2023-09-26,SEA,0.7775
1365,2023-09-27,SEA,0.7233333333333333
1366,2023-09-28,SEA,0.576
1367,2023-09-29,SEA,0.154
1368,2023-09-30,SEA,0.0025
1369,2023-10-01,SEA,0.0
1370,2023-10-02,SEA,0.0
1371,2023-10-03,SEA,0.246
1372,2023-10-04,SEA,0.0
1373,2023-10-05,SEA,0.0
1374,2023-10-06,SEA,0.0
1375,2023-10-07,SEA,0.0
1376,2023-10-08,SEA,0.0
1377,2023-10-09,SEA,0.0075
1378,2023-10-10,SEA,0.13599999999999998
1379,2023-10-11,SEA,0.646
1380,2023-10-12,SEA,0.16499999999999998
1381,2023-10-13,SEA,0.06
1382,2023-10-14,SEA,0.13
1383,2023-10-15,SEA,0.02
1384,2023-10-16,SEA,0.32
1385,2023-10-17,SEA,0.2525
1386,2023-10-18,SEA,0.06166666666666667
1387,2023-10-19,SEA,0.0
1388,2023-10-20,SEA,0.0
1389,2023-10-21,SEA,0.005
1390,2023-10-22,SEA,0.01
1391,2023-10-23,SEA,0.004
1392,2023-10-24,SEA,0.12
1393,2023-10-25,SEA,0.624
1394,2023-10-26,SEA,0.013333333333333334
1395,2023-10-27,SEA,0.0
1396,2023-10-28,SEA,0.0
1397,2023-10-29,SEA,0.0
1398,2023-10-30,SEA,0.0
1399,2023-10-31,SEA,0.0
1400,2023-11-01,SEA,0.1075
1401,2023-11-02,SEA,0.9775
1402,2023-11-03,SEA,0.18000000000000002
1403,2023-11-04,SEA,0.905
1404,2023-11-05,SEA,0.4875
1405,2023-11-06,SEA,0.415
1406,2023-11-07,SEA,0.4675
1407,2023-11-08,SEA,0.013333333333333334
1408,2023-11-09,SEA,0.04666666666666667
1409,2023-11-10,SEA,0.15666666666666665
1410,2023-11-11,SEA,0.3575
1411,2023-11-12,SEA,0.085
1412,2023-11-13,SEA,0.2
1413,2023-11-14,SEA,0.022
1414,2023-11-15,SEA,0.0025
1415,2023-11-16,SEA,0.005
1416,2023-11-17,SEA,0.0
1417,2023-11-18,SEA,0.09000000000000001
1418,2023-11-19,SEA,0.2275
1419,2023-11-20,SEA,0.015
1420,2023-11-21,SEA,0.0425
1421,2023-11-22,SEA,0.37666666666666665
1422,2023-11-23,SEA,0.0
1423,2023-11-24,SEA,0.0
1424,2023-11-25,SEA,
1425,2023-11-26,SEA,0.0
1426,2023-11-27,SEA,0.0
1427,2023-11-28,SEA,0.0
1428,2023-11-29,SEA,0.0
1429,2023-11-30,SEA,0.048
1430,2023-12-01,SEA,0.466
1431,2023-12-02,SEA,0.694
1432,2023-12-03,SEA,0.25
1433,2023-12-04,SEA,0.366
1434,2023-12-05,SEA,2.71
1435,2023-12-06,SEA,0.8960000000000001
1436,2023-12-07,SEA,0.4
1437,2023-12-08,SEA,0.276
1438,2023-12-09,SEA,0.14800000000000002
1439,2023-12-10,SEA,0.5740000000000001
1440,2023-12-11,SEA,0.014000000000000002
1441,2023-12-12,SEA,0.0
1442,2023-12-13,SEA,0.0
1443,2023-12-14,SEA,0.14
1444,2023-12-15,SEA,0.025
1445,2023-12-16,SEA,0.0
1446,2023-12-17,SEA,0.0
1447,2023-12-18,SEA,0.0125
1448,2023-12-19,SEA,0.125
1449,2023-12-20,SEA,0.16999999999999998
1450,2023-12-21,SEA,0.0175
1451,2023-12-22,SEA,0.2775
1452,2023-12-23,SEA,0.595
1453,2023-12-24,SEA,0.006666666666666667
1454,2023-12-25,SEA,0.19666666666666666
1455,2023-12-26,SEA,0.6066666666666667
1456,2023-12-27,SEA,0.06333333333333334
1457,2023-12-28,SEA,0.24
1458,2023-12-29,SEA,0.05500000000000001
1459,2023-12-30,SEA,0.0425
1460,2023-12-31,SEA,0.05
1461,2020-01-01,NYC,0.013333333333333332
1462,2020-01-02,NYC,0.0
1463,2020-01-03,NYC,0.13444444444444445
1464,2020-01-04,NYC,0.2
1465,2020-01-05,NYC,0.04
1466,2020-01-06,NYC,0.017777777777777778
1467,2020-01-07,NYC,0.01
1468,2020-01-08,NYC,0.03333333333333333
1469,2020-01-09,NYC,0.0011111111111111111
1470,2020-01-10,NYC,0.0
1471,2020-01-11,NYC,0.0
1472,2020-01-12,NYC,0.060000000000000005
1473,2020-01-13,NYC,0.003333333333333333
1474,2020-01-14,NYC,0.0125
1475,2020-01-15,NYC,0.014444444444444446
1476,2020-01-16,NYC,0.07111111111111111
1477,2020-01-17,NYC,0.0022222222222222222
1478,2020-01-18,NYC,0.15444444444444444
1479,2020-01-19,NYC,0.40222222222222226
1480,2020-01-20,NYC,0.0
1481,2020-01-21,NYC,0.0
1482,2020-01-22,NYC,0.0
